-0.006,-0.1
-0.682,	-100.000
-1.359,	-200.100
-2.034,	-299.950
-2.709,	-399.900
-3.384,	-500.001
-6.751,	-999.951
-10.098,	-1500.052
-13.422,	-1999.852
-14.744,	-2200.002
-16.057,	-2399.902
-17.355,	-2599.853
-18.639,	-2799.703
-19.905,	-2999.803
-21.146,	-3199.653
-22.353,	-3399.604
-23.508,	-3599.553
-24.622,	-3799.404
-25.166,	-3899.404
