0.00428,0.0
0.68082,	100.0001
1.35807,	200.0502
2.03561,	300.1503
2.71319,	399.9504
3.39096,	499.9005
6.77782,	999.951
10.14751,	1500.101
13.49626,	1999.902
14.82734,	2200.052
16.14953,	2400.052
17.45888,	2599.953
18.75255,	2799.753
20.028,	2999.703
21.27978,	3199.703
22.49521,	3399.604
23.66022,	3599.553
24.78344,	3799.404
25.3324,	3899.354

